Id,Prediction
146,0.5673357199041906
147,0.6750765885956884
148,1.0
149,0.7661650275758389
150,0.5847075293828398
151,0.41870575584030895
152,0.8612981980261147
153,0.732502439467271
154,1.0
155,0.8443813504075623
156,0.7218134284711395
157,0.6836453530247527
158,0.7507208430845251
159,0.0
160,0.41291736615408264
161,0.5477744592220694
162,1.0
163,0.5561126222445544
164,0.8484868593042831
165,0.9107515704626978
166,0.7828507728725798
167,0.7269901255155407
168,0.6044210163365613
169,0.7589784161348475
170,0.45251771706503424
171,0.5148703040268899
172,0.8548052253351528
173,0.4226479776515931
174,0.7734035774669663
175,0.9182364712330361
176,0.6209518202344866
177,0.7478800144598302
178,0.7342663576674793
179,0.5117146606419223
180,0.6147499441982781
181,0.8554461718445951
182,0.7433752655750494
183,0.6157870572319202
184,0.6624131459802838
185,1.0
186,1.0
187,0.1451540831572278
188,0.37873755386882196
189,0.8317745473799318
190,0.6324719610822066
191,1.0
192,0.458423665684404
193,0.4160900921730355
194,1.0
195,0.21406288926753264
196,0.8647304776019366
197,0.49939330293601875
198,0.8283758679580042
199,0.35808717324444844
200,0.8991019248966472
201,0.7223282355932266
202,0.8550165291422223
203,1.0
204,0.4704478408404739
205,0.9063224553545853
206,0.49770024080226294
207,0.6941620331950624
208,0.8087577247965997
209,0.7656753106833952
210,1.0
211,0.5551594340696769
212,0.6032565134716652
213,0.2693041956606413
214,0.6504506394580212
215,1.0
216,0.6305880377724569
217,0.38009695439050883
218,1.0
219,0.2636092803935235
220,0.8387624224125626
221,0.8869712236978662
222,0.6485250620093089
223,0.6868727561767043
224,1.0
225,1.0
226,1.0
227,0.8135064346141028
228,1.0
229,1.0
230,0.7011528117586205
231,0.926109620822701
232,1.0
233,0.5074936589690291
234,0.9963563791461721
235,0.63720767824301
236,0.6992965555687016
237,0.48296468202842013
238,1.0
239,1.0
240,0.6885642675488233
241,0.5189071750009402
242,0.9020730294550742
243,1.0
244,0.8995274910212308
245,0.6664393698821752
246,0.6309199864028218
247,1.0
248,0.6753802683020966
249,0.8264945115586014
250,0.8997755627939614
251,0.9626299130547908
252,1.0
253,0.6012694771133041
254,0.6661334050952848
255,0.6148948402282197
256,0.8128132932289234
257,0.919960098960031
258,0.7233807171820357
259,0.7023625584572529
260,0.4145568889868888
261,0.9341534869475037
262,0.6570962491524878
263,1.0
264,0.8557712293298043
265,0.9814617011280776
266,0.41078393906087235
267,0.5886929643642492
268,1.0
269,0.8959020674337979
270,0.5341168347654248
271,0.8821508873433412
272,0.6955920195624599
273,0.8110453884950422
274,0.5345364655757303
275,0.7535469870076503
276,1.0
277,1.0
278,0.5195083182626976
279,0.7130257889837834
280,0.5130368838033963
281,0.6434409294661834
282,0.7983037617909025
283,0.5103993795157283
284,0.3959429217597
285,1.0
286,1.0
287,0.8334167609576154
288,0.687139658871733
289,0.44427094418841423
290,0.5112073308570286
291,0.7051340084626694
292,0.3241499734820648
293,0.831909085908759
294,0.49358907182236056
295,0.07456571423541376
296,0.8169661722294215
297,1.0
298,0.7530318081453706
299,0.5152560189180607
300,0.6863931572892198
301,1.0
302,1.0
303,0.5034056269631026
304,0.6898303888569367
305,0.9807150743657886
306,0.6560323970390838
307,0.800468413229959
308,1.0
309,0.9429620340356615
310,0.713226977809881
311,0.8290830483655118
312,0.47217314184052184
313,0.8904458257719474
314,0.5753118738868503
315,1.0
316,0.515060460273024
317,0.9131178149484028
318,1.0
319,0.4456345608053341
320,1.0
321,0.8381346046323308
322,1.0
323,0.07723465867848014
324,0.9780541362331281
325,0.6920715637116183
326,0.8806196106837372
327,1.0
328,0.16117899866107493
329,0.7845320311628546
330,0.6577854680163195
331,0.6213097870470974
332,0.500098292871974
333,0.47845147540922145
334,0.5309518434185825
335,0.6528392993780843
336,0.6255431797956421
337,0.7677024886345729
338,0.6519449938731212
339,0.9057381073671694
340,0.6110911616666318
341,0.2253459778887978
342,0.478885298536916
343,0.41944592506982586
344,0.5590462119624472
345,0.646939644424917
346,1.0
347,0.6701889991337009
348,0.3866913588309617
349,0.7242549069636179
350,1.0
351,0.5398600151613342
352,0.5346735284155713
353,1.0
354,0.8760843158897547
355,0.9798577106876576
356,0.6693208521214116
357,0.8373692569819755
358,0.9155450568248207
359,0.7131511396882239
360,0.7456719424633058
361,0.6371652969164674
362,0.5642475028119912
363,0.7868703483004638
364,1.0
365,0.8177636485882871
366,1.0
367,0.451275228016181
368,0.639239049270478
369,0.8574950541333288
370,0.4546824078560759
371,0.9156145956152372
372,0.797986031447321
373,1.0
374,0.7945369616495445
375,0.7755215746736053
376,1.0
377,0.8216185428457315
378,0.8243842479559131
379,0.2893752426863239
380,0.5183892634501124
381,0.896577862067706
382,0.7952181527422737
383,0.6110052184211299
384,1.0
385,0.7829541440719765
386,1.0
387,0.5837828118358661
388,0.7799784682281645
389,0.45048570000171356
390,1.0
391,0.9563194175063646
392,0.7554133389972447
393,0.9602729708821702
394,0.5373299146535512
395,1.0
396,0.3480652705942461
397,0.6735173027132055
398,0.8666698516751004
399,1.0
400,0.7711435599107449
401,0.6883870792400555
402,0.37254684616507727
403,1.0
404,0.7578351693468893
405,0.6182612559186375
406,0.8514829095882291
407,0.6346400131083392
408,1.0
409,0.5612064363128096
410,1.0
411,0.9250765491822416
412,1.0
413,0.5837908807483462
414,1.0
415,1.0
416,0.6368216471270236
417,1.0
418,1.0
419,0.8856426398116775
420,0.36647733452200787
421,0.0
422,0.6437863338211518
423,1.0
424,0.49488217731660555
425,0.5311911004102419
426,1.0
427,0.8035002791522337
428,1.0
429,0.3592140937961062
430,0.7059099678501116
431,0.5057213945351378
432,0.6831586455135844
433,0.6274971684661443
434,0.3240812374455094
435,0.4406969687951456
436,0.6217602979193232
437,0.711476321817444
438,0.6278634099609883
439,0.7106210510691147
440,0.9021026652889215
441,0.7667319302998387
442,0.6173935571705929
443,0.7270464638236159
444,1.0
445,0.4880414967519375
446,0.5931327500293091
447,0.4733034227657093
448,0.7354568771921423
449,0.7172852166344033
450,0.688735319735558
451,1.0
452,1.0
453,1.0
454,1.0
455,1.0
456,0.8215759217536454
457,0.6125698901020445
458,0.5884503293342853
459,1.0
460,0.7153176428332833
461,0.6276042851924687
462,0.8730253451590546
463,0.6258445267126327
464,1.0
465,1.0
466,0.5219925170072199
467,0.8360970879110146
468,0.584256138879611
469,0.640834180747242
470,0.8444848406468504
471,0.7772818417997436
472,0.8916679271486939
473,0.777365560281167
474,0.6969893731215084
475,0.7609277451185431
476,0.5913808034484938
477,1.0
478,0.8694089234856177
479,0.23308143979532478
480,0.6904297334450646
481,0.7591987088646956
482,1.0
483,0.6656725278160326
484,0.9810072734450133
485,0.5714012540166878
486,0.6177981241032872
487,1.0
488,0.9212881685886645
489,0.8547930029204089
490,1.0
491,1.0
492,0.9004091289492386
493,0.44792231758788165
494,0.9601126747496813
495,0.9562398003505905
496,0.5475658827553191
497,0.7417492554841723
498,0.403778650323061
499,0.6672007198294412
500,0.7965261524867
501,0.784325383564525
502,0.7628615422102765
503,0.5346471819515326
504,1.0
505,1.0
506,0.44312228693537214
507,0.6372112685541547
508,0.5689704016849868
509,0.7348249829828815
510,0.4165951430350576
511,0.7979104608923869
512,0.7268310732354545
513,0.020830840055959008
514,0.6467622418853025
515,0.7679976822156115
516,0.700169711830916
517,0.393373246032101
518,0.8490285451402757
519,0.7056997560045949
520,0.6541922523723014
521,0.5824213137130414
522,0.6642989707875528
523,0.6654696140432774
524,0.7474743763555665
525,0.5690746820918446
526,1.0
527,0.17600873614503568
528,0.5924138333498074
529,0.9123826497163187
530,0.859081494290975
531,0.8998179413175826
532,0.63802633729427
533,0.7511172995030615
534,0.18753359387805782
535,0.6166085356957747
536,0.8880674030508781
537,1.0
538,1.0
539,1.0
540,1.0
541,0.5033109079408045
542,0.5970931733894548
543,1.0
544,0.6971197092510362
545,0.8729785629744324
546,0.9334286830228764
547,0.6265917722129317
548,0.8630129861794237
549,0.8288245082949587
550,0.8063845896948371
551,0.8854304488857249
552,1.0
553,0.3841873945351643
554,0.4372349197851237
555,1.0
556,0.7701449975469336
557,0.10232222984065231
558,0.7032707151192411
559,1.0
560,1.0
561,0.30389267479597765
562,0.533511609082881
563,0.8914740443024602
564,0.7320599133951892
565,1.0
566,0.7575801827452758
567,0.8113050679545523
568,0.8783492227073475
569,1.0
570,0.5709052395058846
571,0.7781473580446441
572,0.9052549155045109
573,0.7755368963517553
574,0.7756300552762296
575,0.74819902222151
576,0.5915370254965479
577,1.0
578,1.0
579,1.0
580,0.37644186134504454
581,0.9829963762729315
582,0.9523159789357667
583,0.4752763739805839
584,1.0
585,0.5739133738422529
586,0.9574998158337634
587,1.0
588,0.8271142370861142
589,0.7018069543330728
590,1.0
591,1.0
592,0.7243903116065098
593,0.42389679655953155
594,0.9064963635653417
595,1.0
596,0.3243669478095315
597,0.6951622861231933
598,0.49097228196359255
599,0.7403660985290208
600,1.0
601,0.8518656974997244
602,0.6340601768867038
603,0.6609511785396298
604,0.4365023759340518
605,0.8755302650722692
606,0.8554170291369398
607,0.4943041356023842
608,0.5242794802281806
609,1.0
610,0.8168155791131424
611,0.9165492204022663
612,1.0
613,0.46790323846878773
614,0.5617114747528532
615,0.7084163690411338
616,0.5125919319748876
617,0.8484273300477518
618,0.0
619,0.5973829065950073
620,0.5545296893886364
621,0.8159794361482394
622,0.8229113401467373
623,0.48203771354621366
624,0.4149176562122577
625,0.558183043473133
626,0.7940877610375794
627,0.6194464384579892
628,0.6880558650032588
629,0.7059564692357307
630,0.9571134136995962
631,0.43577876192280174
632,0.640978646138106
633,0.316206628476209
634,0.7177758735388072
635,0.7164543083959296
636,0.2192390868066301
637,0.9073544630510755
638,0.6325606446459507
639,0.6628702358119596
640,0.5804138298606928
641,0.9292680228240542
642,0.7133528225334922
643,0.8583923551024315
644,0.7775633466568441
645,0.7041110922444358
646,1.0
647,0.1507828375571601
648,1.0
649,0.5098173088177346
650,1.0
651,1.0
652,0.5928545089378675
653,0.8523507892328438
654,0.45340984155559744
655,0.5769077279132054
656,0.536452812416728
657,0.5494309462389732
658,0.8256660836566736
659,1.0
660,0.4307536261028629
661,1.0
662,0.4953199253754636
663,0.39214259186495054
664,0.442463070294841
665,0.7554790761547048
666,0.9564523596516157
667,0.7878928186603016
668,0.9799656444890041
669,1.0
670,0.8230222596139785
671,0.9132739984492646
672,1.0
673,0.6271921539847971
674,1.0
675,0.504866877095992
676,0.6961100840626449
677,0.37230995994453886
678,0.5080707307725209
679,0.6642854018609257
680,0.907728183667857
681,0.9237954240384625
682,0.6792286479051521
683,1.0
684,0.7657561856437789
685,0.7005717107094136
686,0.6003864870826796
687,0.7525605497073747
688,0.7649539265400991
689,0.5111024503850414
690,0.4965947482802907
691,1.0
692,0.8554891422096123
693,0.735287942382528
694,0.8768982051079877
695,0.6234773480389877
696,0.5274578185558514
697,0.8337476878953198
698,0.8497722228713175
699,0.914284048045648
700,0.43067145697849324
701,0.9287732227721348
702,0.8169899963987054
703,0.8180462172741243
704,0.8031357749762146
705,1.0
706,1.0
707,0.6430626655535918
708,1.0
709,0.597556591231927
710,0.5673001535785661
711,0.666704640770313
712,0.8304864631803983
713,0.38761763768711216
714,0.6998975049859045
715,0.5955281787006986
716,0.23375270151412392
717,0.7681399933885316
718,0.5194718553596883
719,0.6176736312542689
720,1.0
721,0.9010606830975383
722,1.0
723,0.6459726437481161
724,0.8734833471321904
725,1.0
726,1.0
727,0.6335223859201184
728,0.5056712745341753
729,0.8204189053045552
730,1.0
731,1.0
732,0.3793269497395562
733,0.6355673206931509
734,0.9287829921091604
735,0.49077682126863403
736,1.0
737,0.6437624136034987
738,1.0
739,0.5344979237940621
740,0.72843061630289
741,1.0
742,1.0
743,1.0
744,0.10646818779917823
745,1.0
746,1.0
747,0.759868878324015
748,0.6699411601371467
749,0.5672987831231419
750,0.8712800527486662
751,0.6256144403054695
752,1.0
753,0.8714277426908121
754,0.20732480870227207
755,1.0
756,0.3249916430766209
757,1.0
758,0.6362676288518629
759,0.6774124419995049
760,0.6765770679005491
761,0.16684381203306864
762,1.0
763,0.5872403153436679
764,1.0
765,0.10929624820915618
766,0.699910859384195
767,0.7655431598566117
768,0.6055161891906861
769,0.6025928678514626
770,0.49254776068519324
771,0.6774343576140679
772,0.3906447291125303
773,0.7278296629621284
774,0.48576624319629597
775,0.5885036387692365
776,0.9566172581519448
777,0.8791898560123875
778,0.5123551838409574
779,1.0
780,0.5918683482249153
781,0.6839071817568396
782,0.698034431643999
783,0.848208381873153
784,1.0
785,0.6613897463673052
786,0.8623829502215634
787,0.7385596661913005
788,0.3162041048089032
789,0.6791763096572373
790,0.695802986881012
791,0.9066422168066705
792,0.6197532181779084
793,0.8897813006101281
794,0.8930228114654322
795,0.7558961888535005
796,0.48830322420848965
797,1.0
798,0.5508103688954682
799,1.0
800,0.9085331065951472
801,0.38100823155305713
802,1.0
803,0.44403282797996685
804,1.0
805,0.8281422948500268
806,0.4655000916597459
807,0.20482184892110505
808,0.35106269386388017
809,1.0
810,0.9669560701981659
811,0.5917890228075106
812,0.9226620827755205
813,0.5143209207923028
814,1.0
815,0.941301492388374
816,1.0
817,0.8321628354987867
818,0.6071600779270541
819,0.7854573185763998
820,0.4733775913221261
821,1.0
822,0.7422766485937891
823,0.4885746994512568
824,1.0
825,1.0
826,0.5817908290034979
827,0.45201512831170715
828,0.4999184130089831
829,0.5079415724067996
830,1.0
831,0.6380022777159476
832,0.7619256675848751
833,0.7526283924593467
834,0.5194718423188586
835,0.6910523066566581
836,1.0
837,0.3785776571712347
838,0.4915404006847331
839,0.6694038037051353
840,0.7930803254941952
841,0.7697586466083994
842,0.3114025885230348
843,1.0
844,0.6641152824693062
845,0.6702426772543582
846,0.9804311927430096
847,1.0
848,0.5052677766659246
849,1.0
850,0.48126854225070087
851,0.5144046926266522
852,0.5476616043896932
853,0.7253911344180217
854,0.6839739824459723
855,1.0
856,0.5663021528337442
857,1.0
858,1.0
859,0.6535926921151104
860,0.7509990315535613
861,1.0
862,0.4116620102693274
863,1.0
864,0.5637477119142552
865,0.7003393348703284
866,0.9988973200938243
867,0.5595695366854578
868,0.8417634943147794
869,0.585937923076628
870,0.8181809159075861
871,1.0
872,0.41164295768323683
873,0.697109139374137
874,1.0
875,0.5801794868948186
876,0.9418809489513331
877,0.5132551941246506
878,0.9972234137188738
879,0.5108475781330521
880,0.650323169556063
881,1.0
882,0.7758745118880402
883,0.9334529699599408
884,0.8203977759391298
885,0.5648411628912877
886,0.6662644296138152
887,0.9644509313213615
888,0.47435858394483
889,1.0
890,0.1817076506070481
891,1.0
892,0.7757404373495795
893,0.6313849029539726
894,0.6612229345102799
895,0.6063742282217104
896,0.6509669307794144
897,0.725663018253183
898,0.8423713648797674
899,0.6744587284554227
900,0.8221551218671848
901,1.0
902,0.0
903,0.8183500152540877
904,0.39778910213594676
905,0.6708064182760463
906,0.71316274396234
907,0.5546895397171917
908,0.7130608415927503
909,0.8157744321320946
910,0.9939865781599266
911,0.6090598596982537
912,0.6085740866244504
913,1.0
914,0.567577768441864
915,0.8362169678094891
916,0.476364646159082
917,1.0
918,0.5753211141707569
919,1.0
920,0.42586154936457277
921,1.0
922,1.0
923,0.6053930996747954
924,0.6233874950669352
925,1.0
926,0.674484787860484
927,0.8269441525825886
928,1.0
929,1.0
930,0.7297566579933099
931,1.0
932,0.9525582279600906
933,0.9161201514426238
934,0.9409419881068075
935,0.7077391281608862
936,0.7730780669374364
937,0.7332520612772208
938,0.8174293254579109
939,0.7313491213997957
940,0.6351285540405733
941,0.6174220298185613
942,0.5604253466883599
943,0.6056552967302784
944,0.7793311254979691
945,0.402878020774981
946,0.6944175318611161
947,0.8199651625713102
948,0.9156012024926159
949,0.3656834195561256
950,0.7787648948599335
951,0.1287571488058503
952,0.8204370151336311
953,0.73400150204071
954,0.7267906742829372
955,0.4514162277186735
956,0.7809801892746455
957,0.49023255644607605
958,0.49235093394229706
959,0.40760950566328286
960,0.2969293197888514
961,1.0
962,0.5079942222997065
963,1.0
964,0.584320647210145
965,1.0
966,1.0
967,0.3359511884458103
968,0.44159796036960747
969,0.4613655345225629
970,1.0
971,1.0
972,0.8517224376617443
973,1.0
974,1.0
975,0.48685205924643776
976,0.5619006145270327
977,1.0
978,1.0
979,1.0
980,0.7425343172707455
981,1.0
982,0.5759088287393368
983,0.7998909517801127
984,0.441996248552359
985,0.8462286783297025
986,0.3181021390280743
987,1.0
988,0.582016157992176
989,0.8574735019286202
990,0.4039783797779768
991,0.4633835831551701
992,1.0
993,0.7670683090863656
994,0.7562515088409261
995,0.8699076752911399
996,0.7640660771147387
997,0.601455062401665
998,0.870523673997276
999,0.5092304205849941
1000,0.7314013958606185
1001,0.6295702118965696
1002,0.8088350024648406
1003,0.3026155597705183
1004,0.3860066278862509
1005,0.7756486708743258
1006,1.0
1007,0.5648182132035996
1008,0.9443567798475067
1009,1.0
1010,1.0
1011,0.5357208318646074
1012,0.849175534181959
1013,0.816373421439567
1014,1.0
1015,1.0
1016,1.0
1017,0.782106837157551
1018,1.0
1019,1.0
1020,1.0
1021,0.78511391996466
1022,0.33086433674180604
1023,0.896449761379129
1024,0.6635569443841216
1025,0.6259842199444081
1026,0.6291286393050091
1027,1.0
1028,0.5581715146546276
1029,0.6504872555748553
1030,0.8198012030157771
1031,0.6009808955122048
1032,0.6179072722818028
1033,1.0
1034,1.0
1035,0.4613832647713904
1036,0.6737587713428363
1037,1.0
1038,1.0
1039,0.856246775709504
1040,0.4179006304442096
1041,0.850271829337757
1042,0.5274508976489831
1043,0.8699188087058114
1044,0.6894403076782978
1045,0.6848617549124776
1046,0.44722696359223263
1047,0.6079826247429655
1048,0.7501305840254051
1049,0.5079162105455952
1050,0.9567138366397887
1051,0.979892148601551
1052,0.6782900546851058
1053,0.42821751379620854
1054,1.0
1055,0.7746756868418837
1056,0.6002314993914778
1057,0.6293039249739131
1058,0.6561542046351665
1059,0.7711612346504189
1060,0.7244231170182882
1061,0.8800246233177296
1062,0.513958971629775
1063,0.6844510030152378
1064,1.0
1065,0.6161953758749953
1066,0.4317686288692252
1067,0.6063090696945153
1068,0.7313319261260153
1069,0.8677887125541162
1070,0.57103895947497
1071,0.7005141442790849
1072,0.8514224364304157
1073,0.9263555485352436
1074,0.7609491312410679
1075,0.5602617878789642
1076,0.6866444131200032
1077,0.8672567457137221
1078,0.5043961003016464
1079,1.0
1080,0.5328840374637851
1081,1.0
1082,0.630459485694337
1083,0.5135896098894425
1084,0.6844328331634899
1085,0.7387362587396389
1086,0.6823176780807044
1087,1.0
1088,0.8225891795263987
1089,0.6920041699823527
1090,0.5494686931444217
1091,0.6423586957651127
1092,0.8070794906407985
1093,0.32435472019345735
1094,1.0
1095,0.9852833946067567
1096,0.3722924984741178
1097,0.32814609907410375
1098,0.6783794385579409
1099,0.9266544158982306
1100,0.6470071623191378
1101,0.6375506918421424
1102,0.728245986314729
1103,0.632318806508694
1104,0.5468503002833999
1105,0.9425425530242659
1106,1.0
1107,1.0
1108,0.4546650737367379
1109,0.6362578306839681
1110,0.9462148063892573
1111,1.0
1112,0.9356313607056569
1113,1.0
1114,0.39277820720026657
1115,0.4133518608143669
1116,0.5531017101565663
1117,0.7139137863187535
1118,1.0
1119,0.6605278175360009
1120,0.8733171459255425
1121,0.7913148433811493
1122,0.545823525621124
1123,0.8433650486019666
1124,0.5879442168720458
1125,0.49927807068751023
1126,0.45624810814591577
1127,1.0
1128,0.9874614367753686
1129,0.6298187565879856
1130,0.41932543912645853
1131,0.4865173742287929
1132,1.0
1133,0.741747852396019
1134,0.8686315344458699
1135,0.7702556982068502
1136,0.31300033480787476
1137,0.8231721317674403
1138,0.3526887632100708
1139,1.0
1140,0.4634030512138813
1141,1.0
1142,0.9790509146849244
1143,1.0
1144,0.6822965077843729
1145,0.545265873962467
1146,0.6168450213635421
1147,0.5871242932263598
1148,0.7463297909608376
1149,0.6873054508995434
1150,0.7822759027131674
1151,0.9310586272576824
1152,0.020921748552758194
1153,0.7571812646066106
1154,1.0
1155,0.5552988176826753
1156,0.7250787313436612
1157,0.562878082098299
1158,0.7177484336591183
1159,0.6225773688540492
1160,0.5779567082808112
1161,0.9568274583404361
1162,0.7080939391352294
1163,0.5593208702361481
1164,1.0
1165,0.8367981613214779
1166,0.5136775961249535
1167,0.8565440950006338
1168,0.3568320102529016
1169,0.6879957444500613
1170,0.7668076717543182
1171,0.2992904256882029
1172,0.593969980088367
1173,1.0
1174,0.6323170467795132
1175,0.6307363247343782
1176,0.8053152163785147
1177,0.417048457002658
1178,1.0
1179,1.0
1180,0.5505200222616223
1181,0.6492090902498868
1182,0.6216251979411572
1183,0.6867916587718061
1184,0.9792245166283865
1185,1.0
1186,0.7739819942084586
1187,0.7003467354163544
1188,0.713619581806298
1189,0.7947273730285142
1190,0.8504035979033042
1191,1.0
1192,0.8923200632421624
1193,0.7304528623494158
1194,0.7424732127144138
1195,0.8630293927375932
1196,0.7665376958901995
1197,0.6420553945041072
1198,0.6796622454485642
1199,0.7711309978591054
1200,0.7804460390830574
1201,0.8125594075015309
1202,1.0
1203,0.898685055319266
1204,0.8104748430384576
1205,1.0
1206,0.6652308572317633
1207,0.7543087964812633
1208,0.7592070899705259
1209,0.8571304230416807
1210,0.8934197529064168
1211,0.5213525142141742
1212,0.5424337666914845
1213,1.0
1214,0.956182786985383
1215,1.0
1216,0.6889468271592422
1217,0.40427694617653037
1218,0.9795378884201641
1219,0.6256369233851499
1220,0.5990371625020964
1221,0.3487220895952227
1222,0.6447030267111435
1223,1.0
1224,0.2152881026727826
1225,1.0
1226,0.43639554273352005
1227,0.8799341381069883
1228,0.8767711133620153
1229,0.747394792636787
1230,0.6611926252531173
1231,0.6067217925790798
1232,0.685574246494408
1233,0.6110023730929676
1234,0.5207274949899073
1235,0.753459724821596
1236,1.0
1237,0.6553128898180325
1238,0.7923648338776246
1239,0.9654119781758446
1240,1.0
1241,0.7691092914813962
1242,0.9494274910701297
1243,0.5982885729332065
1244,0.9237727606104189
1245,0.6315871022909161
1246,0.7512502122703695
1247,0.6989293672874599
1248,0.24842418218652232
1249,0.740722624863321
1250,1.0
1251,0.6091534624828328
1252,0.5765849045272478
1253,0.7608675277045793
1254,0.5598070663470935
1255,1.0
1256,1.0
1257,0.6737373756809064
1258,0.7157250343792143
1259,0.055474923056987244
1260,0.9183035049543756
1261,0.5912188364397507
1262,1.0
1263,1.0
1264,0.6995741375021177
1265,0.42576119558313713
1266,0.8077474479377371
1267,1.0
1268,0.7375593690992972
1269,0.6371455550995377
1270,0.8597372635840488
1271,0.5557862901411259
1272,0.8924508875989284
1273,0.8075866644056084
1274,0.4372818627611342
1275,0.7919314342273029
1276,0.681203786748154
1277,0.992686480144762
1278,0.6112151002900948
1279,1.0
1280,0.5272682654296936
1281,0.9770735570893849
1282,0.8100631734010888
1283,1.0
1284,0.3117715512615965
1285,0.6500706755313093
1286,0.554749646149395
1287,0.900000385527676
1288,0.6491078223918301
1289,0.5015912299930285
1290,0.46075828511010763
1291,1.0
1292,0.4796318110067141
1293,0.46952945548445196
1294,1.0
1295,0.5628428657398108
1296,0.6943642758069777
1297,0.7452501429139091
1298,0.5872679297805914
1299,0.8671577026441514
1300,1.0
1301,0.8926484419219725
1302,0.613928760967992
1303,0.6542207793285901
1304,0.8894850377202339
1305,0.6168701131845042
1306,0.6617532671285722
1307,0.7570800994154163
1308,0.4685397322441172
1309,0.28559880480211536
1310,0.6948167149780249
1311,0.8432628667687514
1312,0.45940263316576746
1313,0.48389906627670326
1314,0.830918495161167
1315,0.9084385246586145
1316,0.8745207411126772
1317,0.7718898896379078
1318,0.7755131577333954
1319,0.6676028751792518
1320,0.8035947485424105
1321,0.7023773270765137
1322,0.8201347050738836
1323,0.6898131703611317
1324,0.729568647606847
1325,0.48362116117299214
1326,0.4396737250851008
1327,0.3713160814726783
1328,0.8131561100439436
1329,1.0
1330,1.0
1331,0.422324814898325
1332,0.3901974423255509
1333,0.6368493935642598
1334,1.0
1335,0.8746429354527121
1336,0.19500811867477952
1337,0.9114478971376536
1338,0.8769950203813055
1339,0.8313829713516656
1340,0.8352322848515058
1341,0.7082601131961737
1342,0.9192358436959649
1343,0.9588001707787466
1344,0.6655414741673866
1345,1.0
1346,1.0
1347,0.0
1348,0.8850732286665317
1349,0.6659647250819386
1350,1.0
1351,0.9225407359956007
1352,0.8043978149513942
1353,1.0
1354,0.8106643902673041
1355,0.7131353721096543
1356,0.707830015086456
1357,0.5788214323624467
1358,0.49557950399229395
1359,0.5196977325573315
1360,0.6560624430960408
1361,0.813555660510802
1362,0.6646798598195882
1363,0.6845852538840096
1364,0.41868956057442674
1365,0.8149716109393205
1366,1.0
1367,0.6281498025830954
1368,0.8891549297077614
1369,0.6939918996674689
1370,0.6028065679690179
1371,0.6264493072239906
1372,0.5781731929248616
1373,0.485982652509838
